City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
789,Barrow,US,71.2906,-156.7887,33.82,80,100,9.22,haze
790,Kurilsk,RU,45.2333,147.8833,50.85,92,55,8.23,broken clouds
791,Ricse,HU,48.3256,21.9707,83.7,30,83,4.03,broken clouds
792,Castro,BR,-24.7911,-50.0119,70.79,56,92,13.11,overcast clouds
793,Bethel,US,41.3712,-73.414,85.89,65,20,5.75,few clouds
794,Pangai,TO,-19.8,-174.35,77.83,74,41,19.62,scattered clouds
795,Flinders,AU,-34.5833,150.8552,48.18,73,17,5.01,few clouds
796,Pangnirtung,CA,66.1451,-65.7125,48.2,87,20,14.97,few clouds
797,Bredasdorp,ZA,-34.5322,20.0403,52.05,84,58,3.53,broken clouds
798,Poum,NC,-20.2333,164.0167,72.21,57,9,19.06,clear sky
799,Alofi,NU,-19.0595,-169.9187,75.09,78,94,11.5,overcast clouds
800,Nikolskoye,RU,59.7035,30.7861,62.49,93,80,5.3,broken clouds
801,Pisco,PE,-13.7,-76.2167,64.02,67,0,9.22,clear sky
802,Kapaa,US,22.0752,-159.319,77.32,87,75,16.11,broken clouds
803,Labrea,BR,-7.2586,-64.7981,95.85,37,13,3.04,few clouds
804,Portobelo,PA,9.55,-79.65,86.11,73,97,4.29,overcast clouds
805,Georgetown,MY,5.4112,100.3354,82.89,90,20,0.0,few clouds
806,Raudeberg,NO,61.9875,5.1352,54.95,73,82,7.38,broken clouds
807,Tagusao,PH,9.1924,117.8141,80.26,84,92,6.51,overcast clouds
808,Kupang,ID,-10.1667,123.5833,73.24,74,5,11.21,clear sky
809,Tuktoyaktuk,CA,69.4541,-133.0374,39.2,87,75,24.16,broken clouds
810,Soteapan,MX,18.2333,-94.8667,79.48,77,98,5.06,overcast clouds
811,Pangkalanbuun,ID,-2.6833,111.6167,74.44,95,93,2.89,overcast clouds
812,Wanning,CN,18.8003,110.3967,81.54,90,97,6.96,overcast clouds
813,Medina,SA,24.4686,39.6142,106.23,10,0,14.97,clear sky
814,Snezhnogorsk,RU,69.1933,33.2531,65.98,92,100,14.14,overcast clouds
815,Esperance,AU,-33.8667,121.9,59.65,86,57,16.75,broken clouds
816,Ipixuna,BR,-1.7625,-48.8043,85.84,69,66,3.85,broken clouds
817,Lata,PT,40.1629,-8.3327,93.49,40,61,11.07,broken clouds
818,Dicabisagan,PH,17.0818,122.4157,80.35,87,74,5.97,broken clouds
819,Nome,US,64.5011,-165.4064,48.27,100,100,3.44,fog
820,Lithakia,GR,37.7167,20.8333,90.68,35,0,10.36,clear sky
821,Buraydah,SA,26.326,43.975,104.45,11,57,10.4,broken clouds
822,Leningradskiy,RU,69.3833,178.4167,34.3,80,100,10.83,overcast clouds
823,Puerto Ayora,EC,-0.7393,-90.3518,76.96,89,86,7.0,overcast clouds
824,Bayevo,RU,53.2833,80.7667,59.86,52,100,12.03,overcast clouds
825,Tucumcari,US,35.1717,-103.725,89.44,31,0,9.22,clear sky
826,Saint George,US,37.1041,-113.5841,97.95,25,0,1.99,clear sky
827,Xuddur,SO,4.1213,43.8894,78.26,64,94,18.54,overcast clouds
828,Chara,RU,56.9064,118.2631,64.51,85,100,1.72,light rain
829,Pitimbu,BR,-7.4706,-34.8086,84.79,69,13,15.86,few clouds
830,Sioux Lookout,CA,50.1001,-91.917,75.27,60,75,8.05,broken clouds
831,Kathmandu,NP,27.7167,85.3167,73.62,88,75,4.61,moderate rain
832,Lunavada,IN,23.1333,73.6167,81.25,86,93,10.09,heavy intensity rain
833,Lavrentiya,RU,65.5833,-171.0,48.42,71,100,6.42,overcast clouds
834,Bengkulu,ID,-3.8004,102.2655,76.82,92,100,4.27,moderate rain
835,Shache,CN,38.4167,77.2406,81.72,27,100,7.78,overcast clouds
836,Portland,US,45.5234,-122.6762,71.04,68,20,6.91,few clouds
837,Butaritari,KI,3.0707,172.7902,81.52,81,75,17.49,light rain
838,Niamey,NE,13.5137,2.1098,97.09,32,20,10.36,few clouds
839,Souillac,MU,-20.5167,57.5167,70.18,73,75,10.36,broken clouds
840,Ocos,GT,14.5094,-92.1933,81.77,77,100,8.55,overcast clouds
841,Kavieng,PG,-2.5744,150.7967,80.44,82,100,18.01,light rain
842,Ixtapa,MX,20.7,-105.2,88.23,74,75,4.61,broken clouds
843,Cidreira,BR,-30.1811,-50.2056,59.13,97,100,14.47,overcast clouds
844,Waingapu,ID,-9.6567,120.2641,72.59,85,2,7.94,clear sky
845,Paralimni,CY,35.0375,33.9833,91.89,92,0,8.99,clear sky
846,Backa Palanka,RS,45.2508,19.3919,90.95,20,75,6.46,broken clouds
847,Cairns,AU,-16.9167,145.7667,53.55,86,64,11.5,broken clouds
848,Iracoubo,GF,5.4802,-53.2011,82.89,79,47,9.53,scattered clouds
849,Senneterre,CA,48.3835,-77.2328,70.84,36,37,7.02,scattered clouds
850,Roma,US,43.2128,-75.4557,76.68,61,75,8.05,broken clouds
851,Deputatskiy,RU,69.3,139.9,45.19,92,27,3.98,scattered clouds
852,Katherine,AU,-14.4667,132.2667,48.52,71,5,5.75,clear sky
853,Albany,US,42.6001,-73.9662,80.46,56,9,1.01,clear sky
854,Krasnoselkup,RU,65.7,82.4667,55.49,63,99,6.11,overcast clouds
855,Chichica,PA,8.4922,-82.1627,82.31,74,71,4.36,broken clouds
856,Lisala,CD,2.15,21.5167,72.12,95,100,0.92,overcast clouds
857,Yeniseysk,RU,58.4497,92.1703,47.3,92,68,2.98,broken clouds
858,College,US,64.8569,-147.8028,55.35,59,40,3.44,smoke
859,Chaman,PK,30.9236,66.4512,89.08,15,2,7.45,clear sky
860,Xinxiang,CN,35.3089,113.8672,82.35,68,51,5.12,broken clouds
861,Kaseda,JP,31.4167,130.3167,80.96,92,72,12.93,broken clouds
862,Lubango,AO,-14.9172,13.4925,71.46,16,0,9.22,clear sky
863,Kloulklubed,PW,7.0419,134.2556,73.9,76,100,5.86,overcast clouds
864,Kodiak,US,57.79,-152.4072,56.71,82,100,0.0,overcast clouds
865,Tuatapere,NZ,-46.1333,167.6833,40.44,94,97,3.06,overcast clouds
866,Chokurdakh,RU,70.6333,147.9167,45.05,62,25,6.64,scattered clouds
867,Makhachkala,RU,42.9764,47.5024,91.38,53,48,16.49,scattered clouds
868,Salalah,OM,17.0151,54.0924,78.89,94,75,5.75,broken clouds
869,Mar Del Plata,AR,-38.0023,-57.5575,53.62,89,100,14.0,overcast clouds
870,Kahului,US,20.8947,-156.47,77.85,79,20,13.8,few clouds
871,Sobolevo,RU,54.4299,31.8996,61.66,89,42,12.3,moderate rain
872,Talnakh,RU,69.4865,88.3972,54.21,65,100,2.48,overcast clouds
873,Pevek,RU,69.7008,170.3133,34.05,83,8,12.91,clear sky
874,Upernavik,GL,72.7868,-56.1549,39.79,87,29,13.4,scattered clouds
875,Turbat,PK,26.0023,63.044,91.76,57,81,9.06,broken clouds
876,Ternate,ID,0.8,127.4,80.4,77,100,1.63,overcast clouds
877,Yar-Sale,RU,66.8333,70.8333,56.52,63,100,11.34,overcast clouds
878,Avarua,CK,-21.2078,-159.775,73.45,64,100,9.22,overcast clouds
879,Juneau,US,58.3019,-134.4197,56.21,93,75,3.44,broken clouds
880,Usevya,TZ,-7.1,31.2333,72.23,35,2,5.08,clear sky
881,Beringovskiy,RU,63.05,179.3167,46.83,98,100,6.96,moderate rain
882,Tambopata,PE,-12.7333,-69.1833,76.89,78,75,4.61,broken clouds
883,Saint-Denis,FR,48.9167,2.3333,89.85,34,0,12.66,clear sky
884,Nsanje,MW,-16.92,35.262,67.8,58,1,3.87,clear sky
885,Rundu,NA,-17.9333,19.7667,64.04,29,0,5.35,clear sky
886,Qaanaaq,GL,77.484,-69.3632,44.53,83,98,5.84,overcast clouds
887,Teya,RU,60.3778,92.6267,47.66,76,57,2.28,broken clouds
888,Makamba,BI,-4.1348,29.804,65.1,53,48,0.87,scattered clouds
889,Meulaboh,ID,4.1363,96.1285,77.83,90,42,6.4,scattered clouds
890,Codrington,AU,-38.2667,141.9667,43.56,97,26,8.63,scattered clouds
891,Longyearbyen,SJ,78.2186,15.6401,57.04,67,0,6.91,clear sky
892,Mendi,PG,-6.1761,143.6513,55.83,100,99,0.83,light rain
893,Richards Bay,ZA,-28.783,32.0377,66.88,66,0,9.15,clear sky
894,Chuy,UY,-33.6971,-53.4616,62.56,79,65,11.14,broken clouds
895,Alta Floresta,BR,-9.8756,-56.0861,96.62,28,0,6.91,clear sky
896,Ajra,IN,16.1167,74.2,69.85,93,100,17.31,overcast clouds
897,Ron Phibun,TH,8.1791,99.8542,75.51,90,100,4.9,overcast clouds
898,Dikson,RU,73.5069,80.5464,41.58,78,10,12.1,clear sky
899,Bay Roberts,CA,47.5999,-53.2648,80.65,64,2,5.01,clear sky
900,Mbanza-Ngungu,CD,-5.25,14.8667,78.58,37,8,5.01,clear sky
901,Cristalina,BR,-16.7686,-47.6136,77.43,29,13,8.97,few clouds
902,Muskogee,US,35.5834,-95.3336,94.96,54,0,6.91,clear sky
903,Severo-Kurilsk,RU,50.6789,156.125,52.21,97,84,7.61,broken clouds
904,Havelock,US,34.8791,-76.9013,89.55,78,40,6.91,scattered clouds
905,Padang,ID,-0.9492,100.3543,78.1,86,100,5.66,moderate rain
906,Domoni,KM,-12.2569,44.5319,75.06,77,36,10.76,scattered clouds
907,Omboue,GA,-1.5746,9.2618,74.19,77,37,9.15,scattered clouds
908,Shenjiamen,CN,29.9576,122.298,77.02,94,100,9.64,overcast clouds
909,Sitka,US,57.0531,-135.33,55.29,71,75,8.05,broken clouds
910,Angarsk,RU,52.5367,103.8864,57.92,94,96,4.7,overcast clouds
911,North Myrtle Beach,US,33.816,-78.68,91.11,71,20,5.75,few clouds
912,Bonavista,CA,48.6499,-53.1147,56.64,74,8,11.41,clear sky
913,Dudinka,RU,69.4058,86.1778,54.63,71,92,8.37,overcast clouds
914,Hami,CN,42.8,93.45,81.9,18,35,12.1,scattered clouds
915,Karratha,AU,-20.7377,116.8463,65.39,61,22,7.11,light rain
916,Cap Malheureux,MU,-19.9842,57.6142,70.47,71,46,8.99,scattered clouds
917,Voghera,IT,44.9947,9.0086,95.2,31,28,13.94,scattered clouds
918,Frankfurt,DE,50.1167,8.6833,83.37,36,0,17.27,clear sky
919,Torbay,CA,47.6666,-52.7314,79.88,63,40,10.0,scattered clouds
920,Pyay,MM,18.8167,95.2167,77.27,93,80,7.43,broken clouds
921,Provideniya,RU,64.3833,-173.3,51.91,60,100,6.04,overcast clouds
922,Bandiagara,ML,14.3501,-3.6104,93.65,33,85,10.07,overcast clouds
923,Praia Da Vitoria,PT,38.7333,-27.0667,79.05,73,75,15.64,broken clouds
924,Tiksi,RU,71.6872,128.8694,41.67,88,90,3.04,overcast clouds
925,Dali,CN,25.7,100.1833,66.85,83,15,3.24,few clouds
926,Sotnikovo,RU,51.8845,107.4791,59.09,94,40,4.47,scattered clouds
927,Massakory,TD,12.996,15.7293,90.37,39,100,1.72,overcast clouds
928,Arman,RU,59.7,150.1667,60.67,87,53,2.53,broken clouds
929,Samarai,PG,-10.6167,150.6667,76.35,74,100,20.18,overcast clouds
930,Sur,OM,22.5667,59.5289,91.26,57,97,8.28,overcast clouds
931,Kruisfontein,ZA,-34.0033,24.7314,54.88,88,21,9.57,few clouds
932,Atar,MR,20.5169,-13.0499,107.56,17,16,11.99,few clouds
933,Kurtalan,TR,37.9272,41.7028,91.06,13,0,2.57,clear sky
934,Bathsheba,BB,13.2167,-59.5167,88.41,82,40,17.27,scattered clouds
935,Tessalit,ML,20.1986,1.0114,108.52,11,34,2.42,scattered clouds
936,Tres Picos,MX,15.8667,-93.5333,84.88,74,100,2.42,overcast clouds
937,Vila Franca Do Campo,PT,37.7167,-25.4333,73.81,80,87,11.25,overcast clouds
938,Karachi,PK,24.9056,67.0822,84.02,70,100,5.75,moderate rain
939,Ilulissat,GL,69.2167,-51.1,45.1,52,4,8.32,clear sky
940,Bereda,ES,43.2686,-7.5406,86.41,76,100,7.81,overcast clouds
941,Sooke,CA,48.3746,-123.7276,67.08,68,28,5.93,scattered clouds
942,Ballina,AU,-28.8667,153.5667,53.02,79,83,13.2,broken clouds
943,Gazanjyk,TM,39.2446,55.5154,93.24,13,0,9.22,clear sky
944,Olafsvik,IS,64.8945,-23.7142,50.83,73,30,2.59,scattered clouds
945,San Patricio,US,28.017,-97.5169,95.07,40,6,11.5,clear sky
946,Faanui,PF,-16.4833,-151.75,77.07,74,55,24.96,light rain
947,Brae,GB,60.3964,-1.353,54.18,78,94,12.19,overcast clouds
948,Luderitz,NA,-26.6481,15.1594,63.93,52,0,14.54,clear sky
949,Colares,PT,38.7992,-9.4469,94.66,40,0,8.05,clear sky
950,Cockburn Town,TC,21.4612,-71.1419,81.75,75,100,16.17,overcast clouds
951,Hays,US,30.0502,-98.0336,97.09,45,0,1.99,clear sky
952,Cody,US,44.5263,-109.0565,82.02,56,0,12.66,clear sky
953,Do Gonbadan,IR,30.3586,50.7981,98.69,9,40,6.91,scattered clouds
954,Lumby,CA,50.2498,-118.969,73.04,48,26,5.75,scattered clouds
955,Coihaique,CL,-45.5752,-72.0662,33.75,69,75,3.44,broken clouds
956,Central Point,US,42.376,-122.9164,77.41,56,0,1.99,clear sky
957,Grindavik,IS,63.8424,-22.4338,52.27,66,75,8.05,broken clouds
958,Gabu,GW,12.2833,-14.2167,84.25,76,100,5.88,light rain
959,Sozimskiy,RU,59.7418,52.2482,66.11,95,77,1.88,light rain
960,Bubaque,GW,11.2833,-15.8333,80.08,81,92,10.85,light rain
961,Aktas,KZ,49.7789,72.9608,65.95,34,9,5.64,clear sky
962,Berlevag,NO,70.8578,29.0864,64.4,87,100,4.61,fog
963,Black River,JM,18.0264,-77.8487,87.39,58,18,9.19,few clouds
964,Newport,GB,51.5877,-2.9984,75.43,41,52,15.68,broken clouds
965,Juybar,IR,36.6412,52.9124,84.29,68,0,5.46,clear sky
966,Boa Vista,BR,2.8197,-60.6733,73.38,88,100,11.5,overcast clouds
967,Iqaluit,CA,63.7506,-68.5145,46.13,75,75,6.91,broken clouds
968,Vaitape,PF,-16.5167,-151.75,77.0,73,58,24.9,light rain
969,Mgandu,TZ,-5.95,34.1333,66.25,46,6,6.08,clear sky
970,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,54.19,100,100,4.47,fog
971,Dingle,PH,10.9995,122.6711,75.88,92,41,2.06,scattered clouds
972,San Isidro,PE,-12.1167,-77.05,62.19,72,40,9.22,scattered clouds
973,Nelson Bay,AU,-32.7167,152.15,52.0,87,91,11.99,overcast clouds
974,Mokokchung,IN,26.3333,94.5333,67.55,97,1,4.09,clear sky
975,Acajutla,SV,13.5928,-89.8275,84.04,67,100,3.4,overcast clouds
976,Barabinsk,RU,55.3571,78.357,62.13,62,100,9.37,overcast clouds
977,Pipri,IN,19.8,75.5333,74.48,87,100,16.6,overcast clouds
978,Aripuana,BR,-9.1667,-60.6333,95.95,26,6,3.2,clear sky
979,Morondava,MG,-20.2833,44.2833,73.96,66,0,15.88,clear sky
980,Tshela,CD,-4.9833,12.9333,79.43,54,25,3.62,scattered clouds
981,Guiratinga,BR,-16.3494,-53.7583,91.31,18,56,11.45,broken clouds
982,Guerrero Negro,MX,27.9769,-114.0611,71.2,66,23,13.62,few clouds
983,Xining,CN,36.6167,101.7667,63.79,91,100,4.12,overcast clouds
984,Shelburne,CA,44.0787,-80.2041,73.11,40,4,9.31,clear sky
985,Tuburan,PH,6.6439,122.2736,80.01,79,97,1.14,overcast clouds
986,Bambous Virieux,MU,-20.3428,57.7575,70.21,73,75,10.36,light rain
987,Byron Bay,AU,-28.65,153.6167,52.95,83,82,14.41,broken clouds
988,Port Lincoln,AU,-34.7333,135.8667,50.11,69,32,10.92,scattered clouds
989,North Bend,US,43.4065,-124.2243,64.17,88,75,9.22,broken clouds
990,Batticaloa,LK,7.7102,81.6924,83.12,59,52,12.17,broken clouds
991,Kaitangata,NZ,-46.2817,169.8464,38.84,94,96,6.87,overcast clouds
992,Namibe,AO,-15.1961,12.1522,65.03,82,100,13.8,overcast clouds
993,Pacasmayo,PE,-7.4006,-79.5714,68.07,68,45,15.14,scattered clouds
994,Lhokseumawe,ID,5.1801,97.1507,78.06,88,58,6.58,broken clouds
995,Mitsamiouli,KM,-11.3847,43.2844,79.09,65,40,14.97,scattered clouds
996,Turukhansk,RU,65.8167,87.9833,49.59,79,60,6.26,broken clouds
997,Komsomolskiy,UZ,40.4272,71.7189,83.12,30,0,4.61,clear sky
998,Cabedelo,BR,-6.9811,-34.8339,84.87,72,37,17.38,scattered clouds
999,Nanortalik,GL,60.1432,-45.2371,48.4,75,100,8.16,overcast clouds
1000,Sena Madureira,BR,-9.0656,-68.6569,93.67,39,100,3.58,light rain
1001,Port Hardy,CA,50.6996,-127.4199,55.58,94,100,2.3,light rain
1002,Smolenka,RU,52.1352,113.4974,68.07,73,0,8.95,clear sky
1003,San Policarpo,PH,12.1791,125.5072,81.01,82,95,4.56,overcast clouds
1004,Umiray,PH,15.2206,121.4111,80.33,85,87,3.91,overcast clouds
1005,Hofn,IS,64.2539,-15.2082,60.82,44,20,20.71,few clouds
1006,Chanika,TZ,-5.4167,38.0167,66.34,81,100,3.71,overcast clouds
1007,Muyezerskiy,RU,63.9333,31.65,67.89,58,68,4.21,broken clouds
1008,Zhaotong,CN,27.3167,103.7167,66.11,78,38,3.15,scattered clouds
1009,Mackenzie,CA,55.2999,-123.1698,57.42,62,100,6.91,overcast clouds
1010,Caucaia,BR,-3.7361,-38.6531,87.31,62,40,17.27,scattered clouds
1011,Severomuysk,RU,56.1481,113.4267,54.97,77,96,3.58,overcast clouds
1012,Fortuna,US,40.5982,-124.1573,56.93,91,100,6.51,overcast clouds
1013,Saldanha,ZA,-33.0117,17.9442,55.45,87,5,9.53,clear sky
1014,Olinala,MX,17.8333,-98.85,75.63,61,97,3.24,overcast clouds
1015,Snasa,NO,64.2457,12.3778,51.21,96,100,11.01,overcast clouds
1016,Kirillov,RU,59.863,38.3813,63.77,76,52,4.38,broken clouds
1017,Kaura Namoda,NG,12.5898,6.5779,92.3,42,40,9.44,scattered clouds
1018,Andenes,NO,69.3143,16.1194,51.93,93,100,10.36,overcast clouds
1019,Methoni,GR,36.8197,21.7049,85.86,64,0,16.51,clear sky
1020,Rivne,UA,50.6231,26.2274,69.06,76,61,5.35,broken clouds
1021,Saskylakh,RU,71.9167,114.0833,41.54,93,100,7.16,overcast clouds
1022,Marquette,US,46.5333,-87.6335,70.77,53,0,6.04,clear sky
1023,Yen Bai,VN,21.7,104.8667,78.71,94,53,3.38,broken clouds
1024,Cabangahan,PH,9.0781,122.9469,79.83,79,93,5.06,heavy intensity rain
1025,Viedma,AR,-40.8135,-62.9967,52.2,64,100,19.37,overcast clouds
1026,Qaqortoq,GL,60.7167,-46.0333,49.66,73,100,5.95,overcast clouds
1027,Kysyl-Syr,RU,63.8986,122.7617,59.9,99,19,4.0,few clouds
1028,Rafaela,AR,-31.2503,-61.4867,73.99,37,16,1.99,few clouds
1029,Prescott,US,34.54,-112.4685,86.95,44,0,4.0,clear sky
1030,Pak Kret,TH,13.913,100.4988,80.98,83,20,5.75,light rain
1031,Srednekolymsk,RU,67.45,153.6833,49.84,48,98,10.92,overcast clouds
1032,Christchurch,NZ,-43.5333,172.6333,41.47,92,100,2.3,overcast clouds
1033,Nishihara,JP,26.1842,127.7558,84.25,89,75,9.22,broken clouds
1034,Axim,GH,4.8699,-2.2405,77.04,80,87,10.27,overcast clouds
1035,Huancabamba,PE,-5.2386,-79.4506,70.79,60,42,2.93,light rain
1036,Lazaro Cardenas,MX,17.9583,-102.2,86.99,60,99,0.76,overcast clouds
1037,Celestun,MX,20.8667,-90.4,89.24,56,100,3.87,overcast clouds
1038,Faya,SA,18.3851,42.4509,71.71,60,86,4.9,overcast clouds
1039,Palmer,US,42.1584,-72.3287,84.24,69,75,0.0,broken clouds
1040,Oliver,CA,49.1831,-119.5524,71.85,40,6,1.14,clear sky
1041,Shorewood,US,41.52,-88.2017,81.28,50,0,8.05,clear sky
1042,Egvekinot,RU,66.3167,-179.1667,45.01,70,99,5.41,overcast clouds
1043,Karpogory,RU,64.0019,44.4451,72.09,55,65,3.02,broken clouds
1044,Monopoli,IT,40.9559,17.2896,86.45,52,0,8.16,clear sky
1045,Batagay-Alyta,RU,67.8006,130.4114,57.52,80,46,2.48,scattered clouds
1046,Ostersund,SE,63.1792,14.6357,50.45,81,75,21.85,light rain
1047,Kambove,CD,-10.8764,26.5969,65.17,42,25,1.92,scattered clouds
1048,Hervey Bay,AU,-25.2986,152.8535,56.21,75,17,13.89,few clouds
1049,Ambulu,ID,-8.345,113.6058,74.46,89,73,4.99,broken clouds
1050,Lompoc,US,34.6391,-120.4579,67.93,85,100,4.61,overcast clouds
1051,Talara,PE,-4.5772,-81.2719,70.56,68,0,23.02,clear sky
1052,Kang,BW,-23.6752,22.7876,62.62,25,0,7.76,clear sky
1053,Acapulco,MX,16.8634,-99.8901,84.02,79,20,5.75,few clouds
1054,Manaure,CO,11.7751,-72.4445,89.44,45,44,22.15,scattered clouds
1055,Zhigansk,RU,66.7697,123.3711,58.3,99,87,9.64,light rain
1056,Saint-Philippe,RE,-21.3585,55.7679,69.39,81,68,12.21,light rain
1057,Inhambane,MZ,-23.865,35.3833,67.87,64,0,6.98,clear sky
1058,Tineo,ES,43.3376,-6.4145,70.63,56,50,6.8,scattered clouds
1059,Ostrovnoy,RU,68.0531,39.5131,64.04,91,97,7.38,light rain
1060,Bagaces,CR,10.5271,-85.2548,82.33,68,93,2.08,overcast clouds
1061,San Cristobal,VE,7.7669,-72.225,80.78,35,26,6.31,scattered clouds
1062,Nyzhnya Duvanka,UA,49.5846,38.1743,66.72,64,69,12.91,broken clouds
1063,Saint Simons,US,31.1352,-81.3901,89.65,55,0,9.22,clear sky
1064,Broome,US,42.2506,-75.833,76.69,63,9,3.0,clear sky
1065,Ulladulla,AU,-35.35,150.4667,44.11,82,5,5.39,clear sky
1066,Terrace,CA,54.5163,-128.6035,53.51,100,100,3.44,light rain
1067,Mariinsk,RU,56.2139,87.7472,51.15,70,85,4.25,overcast clouds
1068,Santo Antonio Do Leverger,BR,-15.8656,-56.0767,91.78,18,93,11.07,overcast clouds
1069,Semey,KZ,50.4111,80.2275,66.11,47,43,6.46,scattered clouds
1070,Mindif,CM,10.3976,14.4363,83.64,58,63,7.11,broken clouds
1071,Kota Bahru,MY,6.1333,102.2386,76.98,94,20,2.3,few clouds
1072,Teplodar,UA,46.5059,30.3252,80.19,37,70,4.97,broken clouds
1073,Hualmay,PE,-11.0964,-77.6139,65.73,68,35,11.99,scattered clouds
1074,Bilibino,RU,68.0546,166.4372,44.31,69,9,5.06,clear sky
1075,Luganville,VU,-15.5333,167.1667,74.55,82,55,3.65,broken clouds
1076,Dunboyne,IE,53.4,-6.4667,68.36,52,75,10.36,broken clouds
1077,Uni,RU,57.7535,51.4923,67.37,92,89,8.19,overcast clouds
1078,Touros,BR,-5.1989,-35.4608,80.01,77,37,16.98,light rain
1079,Husavik,IS,66.0449,-17.3389,49.62,79,58,7.05,broken clouds
1080,Kaeo,NZ,-35.1,173.7833,50.32,96,64,7.07,broken clouds
1081,Mildura,AU,-34.2,142.15,46.08,79,0,1.32,clear sky
1082,Manggar,ID,-2.8833,108.2667,81.19,79,54,6.64,broken clouds
1083,Douglas,US,41.3,-96.167,87.73,55,0,13.8,clear sky
1084,Sorong,ID,-0.8833,131.25,76.59,91,100,7.07,overcast clouds
1085,Prince Rupert,CA,54.3161,-130.3201,55.09,89,100,27.63,light rain
1086,Minusinsk,RU,53.7103,91.6875,55.42,65,87,4.29,overcast clouds
1087,Boulder,US,40.0833,-105.3505,85.21,32,0,4.0,clear sky
1088,Vagur,FO,61.4732,-6.8119,50.67,87,52,14.45,broken clouds
1089,Laguna,US,38.421,-121.4238,86.94,56,0,0.0,clear sky
1090,Panaba,MX,21.2833,-88.2667,92.23,43,100,11.68,overcast clouds
1091,Corn Island,NI,12.1694,-83.0418,81.14,83,72,21.07,broken clouds
1092,Tukrah,LY,32.5341,20.5791,78.49,51,0,13.4,clear sky
1093,Malayal,PH,7.208,121.942,79.5,83,100,4.16,heavy intensity rain
1094,Parrita,CR,9.5201,-84.3225,83.97,70,97,4.99,overcast clouds
1095,Labuan,MY,5.2767,115.2417,79.16,89,20,2.3,few clouds
1096,Goundam,ML,16.4145,-3.6708,100.63,28,61,6.51,broken clouds
1097,Kampene,CD,-3.6,26.6667,78.87,54,93,2.39,overcast clouds
1098,Constitucion,CL,-35.3333,-72.4167,45.59,90,97,11.18,moderate rain
1099,Inta,RU,66.0317,60.1659,73.53,75,46,10.69,scattered clouds
1100,Lensk,RU,60.7253,114.9278,59.92,92,14,4.83,few clouds
1101,Longonjo,AO,-12.9067,15.2533,67.77,29,1,4.23,clear sky
1102,Sitrah,BH,26.1547,50.6206,95.22,75,4,3.44,clear sky
1103,Kuching,MY,1.55,110.3333,77.22,94,40,0.0,light rain
1104,Lithgow,AU,-33.4833,150.15,30.94,93,1,2.33,clear sky
1105,Kamenka,RU,51.3223,42.7678,61.25,80,98,4.18,overcast clouds
1106,Geraldton,AU,-28.7667,114.6,63.01,72,8,10.36,clear sky
1107,Nogent-Le-Rotrou,FR,48.3333,1.0,81.64,22,59,16.51,broken clouds
1108,Port Blair,IN,11.6667,92.75,80.64,89,100,5.75,light rain
1109,Rio Gallegos,AR,-51.6226,-69.2181,32.05,86,40,4.61,scattered clouds
1110,Dabakala,CI,8.3667,-4.4333,83.79,67,100,4.63,overcast clouds
1111,Natal,BR,-5.795,-35.2094,82.62,74,75,17.27,broken clouds
1112,Necochea,AR,-38.5473,-58.7368,55.22,60,100,10.54,overcast clouds
1113,Thinadhoo,MV,0.5333,72.9333,83.71,73,65,11.88,broken clouds
1114,Tateyama,JP,34.9833,139.8667,76.1,92,100,4.61,light rain
1115,Baykit,RU,61.67,96.37,49.5,93,47,1.7,light rain
1116,Taft,IR,31.7471,54.2088,84.15,13,0,4.61,clear sky
1117,Amparafaravola,MG,-17.5833,48.2167,56.93,95,56,3.89,broken clouds
1118,Arinos,BR,-15.9169,-46.1056,87.78,24,20,7.07,few clouds
1119,Cangucu,BR,-31.395,-52.6756,54.61,97,99,5.61,overcast clouds
1120,Sumbe,AO,-11.2061,13.8437,70.39,84,4,7.67,clear sky
1121,Talcahuano,CL,-36.7167,-73.1167,38.88,93,75,8.05,broken clouds
1122,Smithers,CA,54.7804,-127.1743,52.12,87,100,3.44,light rain
1123,Cartagena,CO,10.3997,-75.5144,87.42,70,40,4.61,scattered clouds
1124,Amudat,UG,1.95,34.95,75.97,49,100,1.66,overcast clouds
1125,Mayo,US,38.8876,-76.5119,89.11,54,0,8.99,clear sky
1126,Mbala,ZM,-8.8402,31.3659,61.56,45,9,4.79,clear sky
1127,Kembe,CF,4.6228,21.8865,70.68,93,96,1.5,light rain
1128,Maple Creek,CA,49.9168,-109.4848,70.21,77,8,2.3,clear sky
1129,Omsukchan,RU,62.5333,155.8,57.33,82,40,4.99,scattered clouds
1130,San Ramon,US,37.7799,-121.978,76.39,69,0,5.75,clear sky
1131,Shunyi,CN,40.125,116.6453,78.75,73,0,4.47,clear sky
1132,Sturgis,US,41.7992,-85.4192,77.25,53,40,0.0,scattered clouds
1133,Bindura,ZW,-17.3019,31.3306,61.61,34,28,1.9,scattered clouds
1134,Tindivanam,IN,12.25,79.65,85.35,49,99,17.6,overcast clouds
1135,Santa Isabel,BR,-23.3156,-46.2214,74.91,45,21,3.44,few clouds
1136,Ancud,CL,-41.8697,-73.8203,42.22,76,75,6.91,broken clouds
1137,Tiznit,MA,29.5833,-9.5,87.58,34,2,7.87,clear sky
